Unnamed: 0,city_edge_id,is_bike,GSV1,GSV2,SAT,mismatch
1906,9947_Atlanta,1,9947_Atlanta_MID_GSV1_33.772002_-84.298891_359.jpg,9947_Atlanta_MID_GSV2_33.772002_-84.298891_179.jpg,9947_Atlanta_SAT_33.772_-84.2989.jpg,N
579,130668_Atlanta,0,"130668_Atlanta_MID_GSV1_33.5722989505327,-84.4076177999803.jpg","130668_Atlanta_MID_GSV2_33.5722989505327,-84.4076177999803.jpg","130668_Atlanta_MID_SAT_33.5722989505327,-84.4076177999803.jpg",N
409,95845_Phoenix,0,"95845_Phoenix_MID_GSV1_33.5022258468921,-111.913719940977.jpg","95845_Phoenix_MID_GSV2_33.5022258468921,-111.913719940977.jpg","95845_Phoenix_MID_SAT_33.5022258468921,-111.913719940977.jpg",N
386,89623_Seattle,0,"89623_Seattle_MID_GSV1_47.2880696964182,-122.361135992116.jpg","89623_Seattle_MID_GSV2_47.2880696964182,-122.361135992116.jpg","89623_Seattle_MID_SAT_47.2880696964182,-122.361135992116.jpg",N
912,208871_Dallas,0,"208871_Dallas_MID_GSV1_32.8967550109718,-96.9587209359355.jpg","208871_Dallas_MID_GSV2_32.8967550109718,-96.9587209359355.jpg","208871_Dallas_MID_SAT_32.8967550109718,-96.9587209359355.jpg",N
1675,661300094_Sacramento,2,"661300094_Sacramento_MID7_GSV1_38.5512687360986,-121.542682259415.jpg","661300094_Sacramento_MID7_GSV2_38.5512687360986,-121.542682259415.jpg","661300094_Sacramento_SAT7_38.5512687360986,-121.542682259415.jpg",N
1622,52093176_LosAngeles,2,"52093176_LosAngeles_MID2_GSV1_33.7671493063059,-118.166837705523.jpg","52093176_LosAngeles_MID2_GSV2_33.7671493063059,-118.166837705523.jpg","52093176_LosAngeles_SAT2_33.7671493063059,-118.166837705523.jpg",N
1238,348367_LosAngeles,0,"348367_LosAngeles_MID_GSV1_33.9855658998887,-118.27830496561.jpg","348367_LosAngeles_MID_GSV2_33.9855658998887,-118.27830496561.jpg","348367_LosAngeles_MID_SAT_33.9855658998887,-118.27830496561.jpg",N
1491,260319431_Seattle,1,"260319431_Seattle_MID2_GSV1_47.5609603408897,-122.299785734064.jpg","260319431_Seattle_MID2_GSV2_47.5609603408897,-122.299785734064.jpg","260319431_Seattle_SAT2_47.5609603408897,-122.299785734064.jpg",Y
1886,9927_Atlanta,1,9927_Atlanta_MID_GSV1_33.747438_-84.376269_87.jpg,9927_Atlanta_MID_GSV2_33.747438_-84.376269_267.jpg,9927_Atlanta_SAT_33.7474_-84.3763.jpg,N
1377,1082835445_Chicago,2,"1082835445_Chicago_MID4_GSV1_41.8852751683597,-87.7221641791173.jpg","1082835445_Chicago_MID4_GSV2_41.8852751683597,-87.7221641791173.jpg","1082835445_Chicago_SAT4_41.8852751683597,-87.7221641791173.jpg",N
1675,661300094_Sacramento,2,"661300094_Sacramento_MID7_GSV1_38.5512687360986,-121.542682259415.jpg","661300094_Sacramento_MID7_GSV2_38.5512687360986,-121.542682259415.jpg","661300094_Sacramento_SAT7_38.5512687360986,-121.542682259415.jpg",N
342,78734_Seattle,0,"78734_Seattle_MID_GSV1_47.2308945008866,-122.293973799977.jpg","78734_Seattle_MID_GSV2_47.2308945008866,-122.293973799977.jpg","78734_Seattle_MID_SAT_47.2308945008866,-122.293973799977.jpg",N
286,66625_SaltLake,1,"66625_SaltLake_MID_GSV1_40.4030616092346,-111.939691264701.jpg","66625_SaltLake_MID_GSV2_40.4030616092346,-111.939691264701.jpg","66625_SaltLake_MID_SAT_40.4030616092346,-111.939691264701.jpg",N
275,64830_LosAngeles,0,"64830_LosAngeles_MID_GSV1_34.0646169007739,-117.896405150469.jpg","64830_LosAngeles_MID_GSV2_34.0646169007739,-117.896405150469.jpg","64830_LosAngeles_MID_SAT_34.0646169007739,-117.896405150469.jpg",N
1708,11143366_Miami,2,"11143366_Miami_MID94_GSV1_25.7116086411657,-80.2877054132273.jpg","11143366_Miami_MID94_GSV2_25.7116086411657,-80.2877054132273.jpg","11143366_Miami_SAT94_25.7116086411657,-80.2877054132273.jpg",N
1846,8814545_Boston,1,"8814545_Boston_MID97_GSV1_42.3096203074215,-71.1364894804393.jpg","8814545_Boston_MID97_GSV2_42.3096203074215,-71.1364894804393.jpg","8814545_Boston_SAT97_42.3096203074215,-71.1364894804393.jpg",N
1380,11143366_Miami,2,"11143366_Miami_MID1_GSV1_25.7116448,-80.2868184.jpg","11143366_Miami_MID1_GSV2_25.7116448,-80.2868184.jpg","11143366_Miami_SAT1_25.7116448,-80.2868184.jpg",N
1582,428100724_Seattle,2,"428100724_Seattle_MID1_GSV1_47.5808302,-122.2966894.jpg","428100724_Seattle_MID1_GSV2_47.5808302,-122.2966894.jpg","428100724_Seattle_SAT1_47.5808302,-122.2966894.jpg",N
1049,236437_Dallas,0,"236437_Dallas_MID_GSV1_32.9082792307355,-96.5827810000982.jpg","236437_Dallas_MID_GSV2_32.9082792307355,-96.5827810000982.jpg","236437_Dallas_MID_SAT_32.9082792307355,-96.5827810000982.jpg",N
619,139347_StLouis,0,"139347_StLouis_MID_GSV1_38.5709572339223,-90.4262554060731.jpg","139347_StLouis_MID_GSV2_38.5709572339223,-90.4262554060731.jpg","139347_StLouis_MID_SAT_38.5709572339223,-90.4262554060731.jpg",N
861,195863_Phoenix,1,"195863_Phoenix_MID_GSV1_33.397952569804,-111.916414439546.jpg","195863_Phoenix_MID_GSV2_33.397952569804,-111.916414439546.jpg","195863_Phoenix_MID_SAT_33.397952569804,-111.916414439546.jpg",N
1557,398255488_LosAngeles,2,"398255488_LosAngeles_MID3_GSV1_33.8688969078874,-118.177341992009.jpg","398255488_LosAngeles_MID3_GSV2_33.8688969078874,-118.177341992009.jpg","398255488_LosAngeles_SAT3_33.8688969078874,-118.177341992009.jpg",N
1153,256479_Miami,1,"256479_Miami_MID_GSV1_25.8301479221135,-80.1921037496332.jpg","256479_Miami_MID_GSV2_25.8301479221135,-80.1921037496332.jpg","256479_Miami_MID_SAT_25.8301479221135,-80.1921037496332.jpg",N
1874,9915_Atlanta,1,9915_Atlanta_MID_GSV1_33.748853_-84.400123_225.jpg,9915_Atlanta_MID_GSV2_33.748853_-84.400123_45.jpg,9915_Atlanta_SAT_33.7489_-84.4001.jpg,N
1658,607283882_LosAngeles,1,"607283882_LosAngeles_MID4_GSV1_33.9845597993164,-118.434207676121.jpg","607283882_LosAngeles_MID4_GSV2_33.9845597993164,-118.434207676121.jpg","607283882_LosAngeles_SAT4_33.9845597993164,-118.434207676121.jpg",N
1501,26472555_SanFrancisco,2,"26472555_SanFrancisco_MID2_GSV1_37.8473510361576,-122.29487364322.jpg","26472555_SanFrancisco_MID2_GSV2_37.8473510361576,-122.29487364322.jpg","26472555_SanFrancisco_SAT2_37.8473510361576,-122.29487364322.jpg",N
489,110688_LosAngeles,0,"110688_LosAngeles_MID_GSV1_34.0924160387408,-117.666795800647.jpg","110688_LosAngeles_MID_GSV2_34.0924160387408,-117.666795800647.jpg","110688_LosAngeles_MID_SAT_34.0924160387408,-117.666795800647.jpg",N
1381,1116627792_Chicago,2,"1116627792_Chicago_MID1_GSV1_41.8852076,-87.7209168.jpg","1116627792_Chicago_MID1_GSV2_41.8852076,-87.7209168.jpg","1116627792_Chicago_SAT1_41.8852076,-87.7209168.jpg",N
228,53396_Houston,0,"53396_Houston_MID_GSV1_29.5525502939725,-95.1239157848042.jpg","53396_Houston_MID_GSV2_29.5525502939725,-95.1239157848042.jpg","53396_Houston_MID_SAT_29.5525502939725,-95.1239157848042.jpg",N
1496,263695670_Seattle,1,"263695670_Seattle_MID2_GSV1_47.5689982294573,-122.370743395128.jpg","263695670_Seattle_MID2_GSV2_47.5689982294573,-122.370743395128.jpg","263695670_Seattle_SAT2_47.5689982294573,-122.370743395128.jpg",N
140,31042_Denver,0,"31042_Denver_MID_GSV1_39.813284958789,-104.931142308223.jpg","31042_Denver_MID_GSV2_39.813284958789,-104.931142308223.jpg","31042_Denver_MID_SAT_39.813284958789,-104.931142308223.jpg",N
100,22272_Seattle,0,"22272_Seattle_MID_GSV1_47.2501111183483,-122.508475789858.jpg","22272_Seattle_MID_GSV2_47.2501111183483,-122.508475789858.jpg","22272_Seattle_MID_SAT_47.2501111183483,-122.508475789858.jpg",N
1428,15366534_Houston,1,"15366534_Houston_MID3_GSV1_29.757170724416,-95.4057925444429.jpg","15366534_Houston_MID3_GSV2_29.757170724416,-95.4057925444429.jpg","15366534_Houston_SAT3_29.757170724416,-95.4057925444429.jpg",N
1363,1012372838_LosAngeles,2,"1012372838_LosAngeles_MID3_GSV1_34.0026931366673,-118.435706184533.jpg","1012372838_LosAngeles_MID3_GSV2_34.0026931366673,-118.435706184533.jpg","1012372838_LosAngeles_SAT3_34.0026931366673,-118.435706184533.jpg",N
1694,8916792_SanFrancisco,1,"8916792_SanFrancisco_MID3_GSV1_37.7671487964577,-122.395862743492.jpg","8916792_SanFrancisco_MID3_GSV2_37.7671487964577,-122.395862743492.jpg","8916792_SanFrancisco_SAT3_37.7671487964577,-122.395862743492.jpg",N
537,120870_SanJose,0,"120870_SanJose_MID_GSV1_37.3704727015135,-122.040757558891.jpg","120870_SanJose_MID_GSV2_37.3704727015135,-122.040757558891.jpg","120870_SanJose_MID_SAT_37.3704727015135,-122.040757558891.jpg",N
868,198195_Sacramento,1,"198195_Sacramento_MID_GSV1_38.4235641544479,-121.349017802796.jpg","198195_Sacramento_MID_GSV2_38.4235641544479,-121.349017802796.jpg","198195_Sacramento_MID_SAT_38.4235641544479,-121.349017802796.jpg",N
810,185467_Sacramento,0,"185467_Sacramento_MID_GSV1_38.5735748863176,-121.548550773206.jpg","185467_Sacramento_MID_GSV2_38.5735748863176,-121.548550773206.jpg","185467_Sacramento_MID_SAT_38.5735748863176,-121.548550773206.jpg",N
35,7541_Houston,0,"7541_Houston_MID_GSV1_30.0869992008083,-95.9608454002279.jpg","7541_Houston_MID_GSV2_30.0869992008083,-95.9608454002279.jpg","7541_Houston_MID_SAT_30.0869992008083,-95.9608454002279.jpg",N
1466,197596120_SanFrancisco,2,"197596120_SanFrancisco_MID1_GSV1_37.9252715,-122.3712416.jpg","197596120_SanFrancisco_MID1_GSV2_37.9252715,-122.3712416.jpg","197596120_SanFrancisco_SAT1_37.9252715,-122.3712416.jpg",N
1820,6480361_Seattle,1,"6480361_Seattle_MID93_GSV1_47.7037506065633,-122.333931444001.jpg","6480361_Seattle_MID93_GSV2_47.7037506065633,-122.333931444001.jpg","6480361_Seattle_SAT93_47.7037506065633,-122.333931444001.jpg",N
1816,6480361_Seattle,1,"6480361_Seattle_MID912_GSV1_47.706196343779,-122.333939087814.jpg","6480361_Seattle_MID912_GSV2_47.706196343779,-122.333939087814.jpg","6480361_Seattle_SAT912_47.706196343779,-122.333939087814.jpg",N
1223,344882_Orlando,0,"344882_Orlando_MID_GSV1_28.6609606937269,-81.4790756837655.jpg","344882_Orlando_MID_GSV2_28.6609606937269,-81.4790756837655.jpg","344882_Orlando_MID_SAT_28.6609606937269,-81.4790756837655.jpg",N
680,153953_SaltLake,0,"153953_SaltLake_MID_GSV1_40.776434727834,-112.015946031283.jpg","153953_SaltLake_MID_GSV2_40.776434727834,-112.015946031283.jpg","153953_SaltLake_MID_SAT_40.776434727834,-112.015946031283.jpg",N
1715,22598235_Minneapolis,2,"22598235_Minneapolis_MID911_GSV1_44.9919492743754,-93.2898165513433.jpg","22598235_Minneapolis_MID911_GSV2_44.9919492743754,-93.2898165513433.jpg","22598235_Minneapolis_SAT911_44.9919492743754,-93.2898165513433.jpg",N
1184,263278_Houston,0,"263278_Houston_MID_GSV1_29.657412394403,-95.4817583994232.jpg","263278_Houston_MID_GSV2_29.657412394403,-95.4817583994232.jpg","263278_Houston_MID_SAT_29.657412394403,-95.4817583994232.jpg",N
432,99865_Houston,0,"99865_Houston_MID_GSV1_29.8193585499381,-95.2622672501753.jpg","99865_Houston_MID_GSV2_29.8193585499381,-95.2622672501753.jpg","99865_Houston_MID_SAT_29.8193585499381,-95.2622672501753.jpg",N
1234,346778_StLouis,0,"346778_StLouis_MID_GSV1_38.8614276957046,-90.7263554001071.jpg","346778_StLouis_MID_GSV2_38.8614276957046,-90.7263554001071.jpg","346778_StLouis_MID_SAT_38.8614276957046,-90.7263554001071.jpg",N
1430,15392717_Houston,2,"15392717_Houston_MID4_GSV1_29.7907376269674,-95.3944722792396.jpg","15392717_Houston_MID4_GSV2_29.7907376269674,-95.3944722792396.jpg","15392717_Houston_SAT4_29.7907376269674,-95.3944722792396.jpg",N
1525,319362681_Chicago,2,"319362681_Chicago_MID5_GSV1_41.8940336550324,-87.695945754216.jpg","319362681_Chicago_MID5_GSV2_41.8940336550324,-87.695945754216.jpg","319362681_Chicago_SAT5_41.8940336550324,-87.695945754216.jpg",Y
558,125823_Dallas,0,"125823_Dallas_MID_GSV1_32.9126139835359,-96.6768156668823.jpg","125823_Dallas_MID_GSV2_32.9126139835359,-96.6768156668823.jpg","125823_Dallas_MID_SAT_32.9126139835359,-96.6768156668823.jpg",N
1732,26472555_SanFrancisco,2,"26472555_SanFrancisco_MID92_GSV1_37.8467387634687,-122.294715173965.jpg","26472555_SanFrancisco_MID92_GSV2_37.8467387634687,-122.294715173965.jpg","26472555_SanFrancisco_SAT92_37.8467387634687,-122.294715173965.jpg",N
1624,52093176_LosAngeles,2,"52093176_LosAngeles_MID5_GSV1_33.7664954732648,-118.163674009128.jpg","52093176_LosAngeles_MID5_GSV2_33.7664954732648,-118.163674009128.jpg","52093176_LosAngeles_SAT5_33.7664954732648,-118.163674009128.jpg",N
680,153953_SaltLake,0,"153953_SaltLake_MID_GSV1_40.776434727834,-112.015946031283.jpg","153953_SaltLake_MID_GSV2_40.776434727834,-112.015946031283.jpg","153953_SaltLake_MID_SAT_40.776434727834,-112.015946031283.jpg",N
1851,8916792_SanFrancisco,1,"8916792_SanFrancisco_MID93_GSV1_37.7680461323633,-122.396978925477.jpg","8916792_SanFrancisco_MID93_GSV2_37.7680461323633,-122.396978925477.jpg","8916792_SanFrancisco_SAT93_37.7680461323633,-122.396978925477.jpg",N
1236,347637_LosAngeles,0,"347637_LosAngeles_MID_GSV1_33.7594853086873,-118.037702088609.jpg","347637_LosAngeles_MID_GSV2_33.7594853086873,-118.037702088609.jpg","347637_LosAngeles_MID_SAT_33.7594853086873,-118.037702088609.jpg",N
379,87872_Miami,0,"87872_Miami_MID_GSV1_25.8258394002909,-80.2814566902052.jpg","87872_Miami_MID_GSV2_25.8258394002909,-80.2814566902052.jpg","87872_Miami_MID_SAT_25.8258394002909,-80.2814566902052.jpg",N
1768,22561055_Minneapolis,1,"22561055_Minneapolis_MID919_GSV1_44.9967706034756,-93.2879870693951.jpg","22561055_Minneapolis_MID919_GSV2_44.9967706034756,-93.2879870693951.jpg","22561055_Minneapolis_SAT919_44.9967706034756,-93.2879870693951.jpg",N
108,23807_SanFrancisco,0,"23807_SanFrancisco_MID_GSV1_37.7419610018858,-122.4033184983.jpg","23807_SanFrancisco_MID_GSV2_37.7419610018858,-122.4033184983.jpg","23807_SanFrancisco_MID_SAT_37.7419610018858,-122.4033184983.jpg",N
62,12880_Portland,1,"12880_Portland_MID_GSV1_45.4867799536979,-122.410057301591.jpg","12880_Portland_MID_GSV2_45.4867799536979,-122.410057301591.jpg","12880_Portland_MID_SAT_45.4867799536979,-122.410057301591.jpg",N
1598,438356294_Seattle,2,"438356294_Seattle_MID1_GSV1_47.5640762000001,-122.3750611.jpg","438356294_Seattle_MID1_GSV2_47.5640762000001,-122.3750611.jpg","438356294_Seattle_SAT1_47.5640762000001,-122.3750611.jpg",N
816,186469_Charlotte,0,"186469_Charlotte_MID_GSV1_35.3169734044438,-80.7738722932056.jpg","186469_Charlotte_MID_GSV2_35.3169734044438,-80.7738722932056.jpg","186469_Charlotte_MID_SAT_35.3169734044438,-80.7738722932056.jpg",N
1253,351702_Houston,0,"351702_Houston_MID_GSV1_29.555710351502,-95.3994377520316.jpg","351702_Houston_MID_GSV2_29.555710351502,-95.3994377520316.jpg","351702_Houston_MID_SAT_29.555710351502,-95.3994377520316.jpg",N
256,60290_Denver,1,"60290_Denver_MID_GSV1_39.754713620331,-104.909947300455.jpg","60290_Denver_MID_GSV2_39.754713620331,-104.909947300455.jpg","60290_Denver_MID_SAT_39.754713620331,-104.909947300455.jpg",N
358,82449_LosAngeles,0,"82449_LosAngeles_MID_GSV1_34.0452355782443,-118.380530092803.jpg","82449_LosAngeles_MID_GSV2_34.0452355782443,-118.380530092803.jpg","82449_LosAngeles_MID_SAT_34.0452355782443,-118.380530092803.jpg",N
1313,368730_Chicago,0,"368730_Chicago_MID_GSV1_41.7664886517871,-87.9714066001539.jpg","368730_Chicago_MID_GSV2_41.7664886517871,-87.9714066001539.jpg","368730_Chicago_MID_SAT_41.7664886517871,-87.9714066001539.jpg",N
1746,8636133_Boston,2,"8636133_Boston_MID98_GSV1_42.3442239577195,-71.0711756144741.jpg","8636133_Boston_MID98_GSV2_42.3442239577195,-71.0711756144741.jpg","8636133_Boston_SAT98_42.3442239577195,-71.0711756144741.jpg",N
886,202755_Houston,0,"202755_Houston_MID_GSV1_29.937762663321,-95.3561545356713.jpg","202755_Houston_MID_GSV2_29.937762663321,-95.3561545356713.jpg","202755_Houston_MID_SAT_29.937762663321,-95.3561545356713.jpg",N
1174,262574_SanJose,0,"262574_SanJose_MID_GSV1_37.2766924288547,-121.841790836949.jpg","262574_SanJose_MID_GSV2_37.2766924288547,-121.841790836949.jpg","262574_SanJose_MID_SAT_37.2766924288547,-121.841790836949.jpg",N
1655,6015934_SanDiego,1,"6015934_SanDiego_MID4_GSV1_33.042908613086,-117.268410836948.jpg","6015934_SanDiego_MID4_GSV2_33.042908613086,-117.268410836948.jpg","6015934_SanDiego_SAT4_33.042908613086,-117.268410836948.jpg",N
1307,367518_LosAngeles,0,"367518_LosAngeles_MID_GSV1_33.5289023914218,-117.708694788598.jpg","367518_LosAngeles_MID_GSV2_33.5289023914218,-117.708694788598.jpg","367518_LosAngeles_MID_SAT_33.5289023914218,-117.708694788598.jpg",N
536,120738_Phoenix,0,"120738_Phoenix_MID_GSV1_33.4067611446355,-112.042944120999.jpg","120738_Phoenix_MID_GSV2_33.4067611446355,-112.042944120999.jpg","120738_Phoenix_MID_SAT_33.4067611446355,-112.042944120999.jpg",N
1838,8642073_Boston,1,"8642073_Boston_MID97_GSV1_42.332563896317,-71.1549785999023.jpg","8642073_Boston_MID97_GSV2_42.332563896317,-71.1549785999023.jpg","8642073_Boston_SAT97_42.332563896317,-71.1549785999023.jpg",N
1121,250360_LosAngeles,1,"250360_LosAngeles_MID_GSV1_33.5921488342606,-117.711117201967.jpg","250360_LosAngeles_MID_GSV2_33.5921488342606,-117.711117201967.jpg","250360_LosAngeles_MID_SAT_33.5921488342606,-117.711117201967.jpg",N
1891,9932_Atlanta,1,9932_Atlanta_MID_GSV1_33.739735_-84.355803_90.jpg,9932_Atlanta_MID_GSV2_33.739735_-84.355803_270.jpg,9932_Atlanta_SAT_33.7397_-84.3558.jpg,N
1436,157042585_Seattle,1,"157042585_Seattle_MID2_GSV1_47.5893663404778,-122.297716324234.jpg","157042585_Seattle_MID2_GSV2_47.5893663404778,-122.297716324234.jpg","157042585_Seattle_SAT2_47.5893663404778,-122.297716324234.jpg",N
366,84460_SanDiego,1,"84460_SanDiego_MID_GSV1_32.7845627410887,-117.034070397178.jpg","84460_SanDiego_MID_GSV2_32.7845627410887,-117.034070397178.jpg","84460_SanDiego_MID_SAT_32.7845627410887,-117.034070397178.jpg",N
1772,22561055_Minneapolis,1,"22561055_Minneapolis_MID97_GSV1_44.9935355051328,-93.287984996994.jpg","22561055_Minneapolis_MID97_GSV2_44.9935355051328,-93.287984996994.jpg","22561055_Minneapolis_SAT97_44.9935355051328,-93.287984996994.jpg",N
1708,11143366_Miami,2,"11143366_Miami_MID94_GSV1_25.7116086411657,-80.2877054132273.jpg","11143366_Miami_MID94_GSV2_25.7116086411657,-80.2877054132273.jpg","11143366_Miami_SAT94_25.7116086411657,-80.2877054132273.jpg",N
1836,8642073_Boston,1,"8642073_Boston_MID95_GSV1_42.3322155261543,-71.1555335098852.jpg","8642073_Boston_MID95_GSV2_42.3322155261543,-71.1555335098852.jpg","8642073_Boston_SAT95_42.3322155261543,-71.1555335098852.jpg",N
1325,371028_SanDiego,0,"371028_SanDiego_MID_GSV1_32.7686298813122,-117.013503793461.jpg","371028_SanDiego_MID_GSV2_32.7686298813122,-117.013503793461.jpg","371028_SanDiego_MID_SAT_32.7686298813122,-117.013503793461.jpg",N
153,36894_NewYork,0,"36894_NewYork_MID_GSV1_40.8901164522692,-73.9028726160837.jpg","36894_NewYork_MID_GSV2_40.8901164522692,-73.9028726160837.jpg","36894_NewYork_MID_SAT_40.8901164522692,-73.9028726160837.jpg",N
1716,22598235_Minneapolis,2,"22598235_Minneapolis_MID913_GSV1_44.9919494388974,-93.2890547348344.jpg","22598235_Minneapolis_MID913_GSV2_44.9919494388974,-93.2890547348344.jpg","22598235_Minneapolis_SAT913_44.9919494388974,-93.2890547348344.jpg",N
441,102276_StLouis,0,"102276_StLouis_MID_GSV1_38.689942963284,-90.3128058335508.jpg","102276_StLouis_MID_GSV2_38.689942963284,-90.3128058335508.jpg","102276_StLouis_MID_SAT_38.689942963284,-90.3128058335508.jpg",N
537,120870_SanJose,0,"120870_SanJose_MID_GSV1_37.3704727015135,-122.040757558891.jpg","120870_SanJose_MID_GSV2_37.3704727015135,-122.040757558891.jpg","120870_SanJose_MID_SAT_37.3704727015135,-122.040757558891.jpg",N
1561,401477045_LosAngeles,2,"401477045_LosAngeles_MID2_GSV1_34.1918431700028,-118.536051644604.jpg","401477045_LosAngeles_MID2_GSV2_34.1918431700028,-118.536051644604.jpg","401477045_LosAngeles_SAT2_34.1918431700028,-118.536051644604.jpg",N
621,140112_Phoenix,0,"140112_Phoenix_MID_GSV1_33.4683920999542,-112.151813499794.jpg","140112_Phoenix_MID_GSV2_33.4683920999542,-112.151813499794.jpg","140112_Phoenix_MID_SAT_33.4683920999542,-112.151813499794.jpg",N
174,41559_Houston,0,"41559_Houston_MID_GSV1_29.7452539999585,-95.3234685007634.jpg","41559_Houston_MID_GSV2_29.7452539999585,-95.3234685007634.jpg","41559_Houston_MID_SAT_29.7452539999585,-95.3234685007634.jpg",N
1916,9807_Atlanta,2,9807_Atlanta_MID_GSV1_33.754656_-84.405789_271.jpg,9807_Atlanta_MID_GSV2_33.754656_-84.405789_91.jpg,9807_Atlanta_SAT_33.7547_-84.4058.jpg,N
389,90019_Dallas,0,"90019_Dallas_MID_GSV1_32.9392123499893,-97.0734095498411.jpg","90019_Dallas_MID_GSV2_32.9392123499893,-97.0734095498411.jpg","90019_Dallas_MID_SAT_32.9392123499893,-97.0734095498411.jpg",N
152,36234_Miami,1,"36234_Miami_MID_GSV1_26.0077361595326,-80.3994498981888.jpg","36234_Miami_MID_GSV2_26.0077361595326,-80.3994498981888.jpg","36234_Miami_MID_SAT_26.0077361595326,-80.3994498981888.jpg",N
1733,26472555_SanFrancisco,2,"26472555_SanFrancisco_MID93_GSV1_37.8470011301795,-122.294783313927.jpg","26472555_SanFrancisco_MID93_GSV2_37.8470011301795,-122.294783313927.jpg","26472555_SanFrancisco_SAT93_37.8470011301795,-122.294783313927.jpg",N
719,163427_LosAngeles,0,"163427_LosAngeles_MID_GSV1_34.2047767514976,-118.530067700973.jpg","163427_LosAngeles_MID_GSV2_34.2047767514976,-118.530067700973.jpg","163427_LosAngeles_MID_SAT_34.2047767514976,-118.530067700973.jpg",N
480,108700_Denver,1,"108700_Denver_MID_GSV1_39.8564094010646,-104.778415250388.jpg","108700_Denver_MID_GSV2_39.8564094010646,-104.778415250388.jpg","108700_Denver_MID_SAT_39.8564094010646,-104.778415250388.jpg",N
121,26432_LosAngeles,1,"26432_LosAngeles_MID_GSV1_34.2717036804431,-118.664769667314.jpg","26432_LosAngeles_MID_GSV2_34.2717036804431,-118.664769667314.jpg","26432_LosAngeles_MID_SAT_34.2717036804431,-118.664769667314.jpg",N
1718,22598235_Minneapolis,2,"22598235_Minneapolis_MID96_GSV1_44.9919643292533,-93.2917210785401.jpg","22598235_Minneapolis_MID96_GSV2_44.9919643292533,-93.2917210785401.jpg","22598235_Minneapolis_SAT96_44.9919643292533,-93.2917210785401.jpg",N
1730,25430003_Philadelphia,2,"25430003_Philadelphia_MID97_GSV1_39.9348498786163,-75.1528076774512.jpg","25430003_Philadelphia_MID97_GSV2_39.9348498786163,-75.1528076774512.jpg","25430003_Philadelphia_SAT97_39.9348498786163,-75.1528076774512.jpg",N
896,205434_LosAngeles,0,"205434_LosAngeles_MID_GSV1_34.0442447509794,-118.148858199724.jpg","205434_LosAngeles_MID_GSV2_34.0442447509794,-118.148858199724.jpg","205434_LosAngeles_MID_SAT_34.0442447509794,-118.148858199724.jpg",N
882,202349_NewYork,0,"202349_NewYork_MID_GSV1_40.6652244009015,-73.8756465009776.jpg","202349_NewYork_MID_GSV2_40.6652244009015,-73.8756465009776.jpg","202349_NewYork_MID_SAT_40.6652244009015,-73.8756465009776.jpg",N
640,144790_LosAngeles,0,"144790_LosAngeles_MID_GSV1_33.9494302310477,-118.072710626057.jpg","144790_LosAngeles_MID_GSV2_33.9494302310477,-118.072710626057.jpg","144790_LosAngeles_MID_SAT_33.9494302310477,-118.072710626057.jpg",N
698,158408_Orlando,0,"158408_Orlando_MID_GSV1_28.6330798005312,-81.3361873499178.jpg","158408_Orlando_MID_GSV2_28.6330798005312,-81.3361873499178.jpg","158408_Orlando_MID_SAT_28.6330798005312,-81.3361873499178.jpg",N
1637,537144177_Houston,1,"537144177_Houston_MID3_GSV1_29.7386426162793,-95.3437505436653.jpg","537144177_Houston_MID3_GSV2_29.7386426162793,-95.3437505436653.jpg","537144177_Houston_SAT3_29.7386426162793,-95.3437505436653.jpg",N
1540,384329383_LosAngeles,2,"384329383_LosAngeles_MID2_GSV1_34.1017268741552,-118.31103084969.jpg","384329383_LosAngeles_MID2_GSV2_34.1017268741552,-118.31103084969.jpg","384329383_LosAngeles_SAT2_34.1017268741552,-118.31103084969.jpg",Y
497,112050_SanFrancisco,0,"112050_SanFrancisco_MID_GSV1_37.733702116896,-122.496259966678.jpg","112050_SanFrancisco_MID_GSV2_37.733702116896,-122.496259966678.jpg","112050_SanFrancisco_MID_SAT_37.733702116896,-122.496259966678.jpg",N
1454,168354271_Boston,2,"168354271_Boston_MID2_GSV1_42.3225048496019,-71.1121460234472.jpg","168354271_Boston_MID2_GSV2_42.3225048496019,-71.1121460234472.jpg","168354271_Boston_SAT2_42.3225048496019,-71.1121460234472.jpg",N
1687,740844917_LosAngeles,1,"740844917_LosAngeles_MID3_GSV1_34.3111839333963,-118.501402654578.jpg","740844917_LosAngeles_MID3_GSV2_34.3111839333963,-118.501402654578.jpg","740844917_LosAngeles_SAT3_34.3111839333963,-118.501402654578.jpg",N
1239,348648_SanJose,1,"348648_SanJose_MID_GSV1_37.3430343507412,-121.807201048462.jpg","348648_SanJose_MID_GSV2_37.3430343507412,-121.807201048462.jpg","348648_SanJose_MID_SAT_37.3430343507412,-121.807201048462.jpg",N
331,74947_Houston,0,"74947_Houston_MID_GSV1_29.7747663193794,-95.4181001631514.jpg","74947_Houston_MID_GSV2_29.7747663193794,-95.4181001631514.jpg","74947_Houston_MID_SAT_29.7747663193794,-95.4181001631514.jpg",N
572,129941_SanFrancisco,2,"129941_SanFrancisco_MID_GSV1_37.7818180507592,-122.4142919509.jpg","129941_SanFrancisco_MID_GSV2_37.7818180507592,-122.4142919509.jpg","129941_SanFrancisco_MID_SAT_37.7818180507592,-122.4142919509.jpg",N
